,place_id,interpolated_tract_miles_traveled
2898,297171521,24104575.04980119
2899,297171542,1345773394.435427
2900,297171684,11806177.043377629
2901,297171685,56977673.32489868
2902,297171747,459924859.10013676
2903,297171754,106221160.4349271
2904,297171776,4110645.688908355
2905,297171829,887742583.8636413
2906,297171957,218163303.64230725
2907,297171973,458020.2896393172
2908,297172070,16475137.048800247
2909,297172109,35516262.4685843
2910,297172129,1891205.2472250029
2911,297172175,4405906.661247857
2912,297172178,861796443.3475767
2913,297172214,3162916290.2011905
2914,297172461,544739070.0363926
2915,297172559,99046964.109188
2916,297172714,63500472.64549878
2917,297172785,456845847.15577817
2918,297172831,434674.59131832514
2919,297172839,8672276.687772868
2920,297173001,1330438609.3951237
2921,297173019,231164306.553102
2922,297173123,198306389.06797355
2923,297173196,212535744.8890875
2924,297173215,4508656.6293362565
2925,297173369,532088199.80441135
2926,297173377,13740664.84366337
2927,297173533,83288.01019283972
2928,297173572,989639.7174164727
2929,297173805,257204648.63722974
2930,297173845,148515049.5317016
2931,297173853,15464446.447984386
2932,297173879,723118.1017436939
2933,297173897,149071461.1612623
2934,297173981,4274042025.5865216
2935,297174047,1262056927.8315325
2936,297174095,6372653.037926476
2937,297174116,3994195.3033340233
2938,297174253,2390925.9016336715
2939,297174314,484662187.65105915
2940,297174441,2571122.715913612
2941,297174473,1826902023.0028358
2942,297174526,39343021.32380945
2943,297174693,234129513.631341
2944,297174827,27757493.498479173
2945,297174913,2267035.175415226
2946,297175010,139950187.05205312
2947,297175143,35360229.81706272
2948,297175229,2486102.0002203584
2949,297175240,5881483.825638233
2950,297175445,105685379.13262749
2951,297175536,236870837.17624906
2952,297175590,26013298.350536484
2953,297175688,1200823.773110677
2954,297175745,698005203.0825193
2955,297175843,12404864.592907123
2956,297175875,654776675.3765532
2957,297175911,105865041.28901482
2958,297175998,492317215.40157145
2959,297176035,363428885.7864198
2960,297176146,30826180.795632847
2961,297176234,2932637.993364893
2962,297176445,2014677.497478398
2963,297176604,39268264550.59618
2964,297176681,461960221.5602773
2965,297176763,489865.39987704897
2966,297176874,724813.8007502377
2967,297176900,3357646.64789161
2968,297177018,1030078949.787019
2969,297177043,801133181.5042909
2970,297177071,13677962.646715917
2971,297177107,167379982.14023623
2972,297177113,172352229.6279085
2973,297177594,2384299.868061892
2974,297177679,419496393.8117926
2975,297177757,3342394.5612903014
2976,297177766,6787690.155095258
2977,297177788,24539452.46432416
2978,297177908,44880004.61693357
2979,297177926,1553530.252416389
2980,297177934,3572669.6322925803
2981,297177974,1326771.8569845986
2982,297178108,5536944.965838597
2983,297178265,2524937641.3258348
2984,297178354,234318138.74630484
2985,297178459,21913063.076239362
2986,297178523,4455659.8170297695
2987,297178625,936960875.3653119
2988,297178699,166416076.29147083
2989,297178834,3383833.5912753213
2990,297179020,20046550.115679614
2991,297179036,133610292.92357436
2992,297179108,342165564.0022399
2993,297179349,3349247.2590542785
2994,297179361,16356057.015159298
2995,297179572,68897732.301622
2996,297179860,3924482.9638226843
2997,297179946,634197130.102943
2998,297180087,33548988.175570264
2999,297180289,7976623.140152662
3000,297180382,4271083.319598582
3001,297180458,273039877.8865055
3002,297180515,12681954.838542713
3003,297180620,58015776.19228199
3004,297180667,3212158.9134846944
3005,297180774,234510276.4062278
3006,297180805,33343352.562915012
3007,297180827,221973347.59306395
3008,297180860,54850546.69521909
3009,297180953,380499.60472060746
3010,297181160,143769100.78088424
3011,297181173,157902708.32534742
3012,297181325,147454.96693209556
3013,297181364,5577769.369565267
3014,297181454,8130338.123642556
3015,297181560,7075115.922701114
3016,297181696,215424350.33793068
3017,297181784,645413570.7909571
3018,297181860,15667217.341795633
3019,297181867,341561002.15956205
3020,297181944,255983300.49412504
3021,297181973,45571270.824307226
3022,297181988,1251474.0706872796
3023,297182070,721145323.2620245
3024,297182118,349648591.0647927
3025,297182292,496732854.9042094
3026,297183237,155454.00399968578
3027,297183259,75899969.36427733
3028,297183289,1155169.2343928253
3029,297183480,36892638.170225926
3030,297183536,80715011.9722689
3031,297183568,344974783.5778047
3032,297183647,7017243.723998974
3033,297183791,26833053.234997995
3034,297183833,1091836815.7753904
3035,297183921,114879221.43119484
3036,297183967,883051154.587106
3037,297183997,1162173.6223684403
3038,297184044,10146845.85061864
3039,297184089,7896688.613624483
3040,297184113,2046245953.192216
3041,297184262,269832685.8648481
3042,297184362,16333873.25815596
3043,297184395,450305.44064187654
3044,297184416,2149256.0860257763
3045,297184483,5393379.160441817
3046,297184630,62718997.78932505
3047,297184679,813288874.0035615
3048,297184746,11035058.206769632
3049,297185024,501478.3011811025
3050,297185484,10302760897.748276
3051,297185506,191781240.91539946
3052,297185867,3758830.4152838937
3053,297185929,1686285.0001219036
3054,297186036,7326301.921828073
3055,297186135,18137848.354966357
3056,297186183,270378.16018921
3057,297186276,59646.153457388165
3058,297186302,191993723.3888315
3059,297186305,90852697.5223186
3060,297186323,5633185.526122355
3061,297186357,4392163740.782864
3062,297186456,832613062.5236638
3063,297186529,139117191.02930918
3064,297186594,696202559.065431
3065,297186640,18981088.349570073
3066,297186764,667512720.9680526
3067,297186772,69279864.39914544
3068,297186824,255089840.62118644
3069,297186865,1910938849.8636906
3070,297186871,551274856.4105695
3071,297187038,646933509.0859137
3072,297187170,27770090856.89154
3073,297187257,144897.032835837
3074,297187343,162748283.64085656
3075,297187431,2893906922.267936
3076,297187450,591216211.4910917
3077,297187658,79808802.48221394
3078,297187671,78561625.63391143
3079,297187712,4564309.12686366
3080,297187788,996036558.8084372
3081,297187879,9918412.365725048
3082,297187926,1461757647.5405815
3083,297187934,304930.78607090126
3084,297187941,286052208.968194
3085,297188064,100559259.74994211
3086,297188148,12496013.596820211
3087,297188294,2895433.2074727276
3088,297188502,1609738722.1231084
3089,297188510,30598555.535237946
3090,297188605,115219.15172981839
3091,297188720,150786572.89490888
3092,297188749,564240.2715372692
3093,297188764,358921491.55683273
3094,297188984,767368436.4409177
3095,297189153,511699412.08973473
3096,297189308,9534169.263185564
3097,297189371,3455612095.9030423
3098,297189623,431953756.92456853
3099,297189819,1750652351.5764284
3100,297189985,186520282.32435998
3101,297190079,6240486.823201452
3102,297190827,2420872120.530444
3103,297191038,895800.476462391
3104,297191063,5877619.175931637
3105,297191203,3310862.637725678
3106,297191299,6133604.594861566
3107,297191323,12748691.866529886
3108,297191389,4186495.136511888
3109,297191460,1661575222.0909934
3110,297191806,1821767417.2779431
3111,297191822,1713498143.1971252
3112,297191881,46932559.42660699
3113,297191934,14841372.19481469
3114,297191960,2520569.5588248577
3115,297191978,1231780.5733309444
3116,297192013,9324561.782226123
3117,297192071,188689.7961491616
3118,297192122,44922949.971635
3119,297192339,1017714083.277968
3120,297192466,159687950.9486387
3121,297192482,125348598.78847192
3122,297192554,6124090.227485731
3123,297192677,240698724.03017902
3124,297192731,6590854.228485995
3125,297192965,206281269.2736867
3126,297193043,7801217.066783638
3127,297193055,133170522.52242798
3128,297193642,1066181124.4005263
3129,297193646,330622675.15300745
3130,297193919,4455204508.398491
3131,297193921,1284929.5901241894
3132,297193967,213055450.5681647
3133,297193980,14056644.804288391
3134,297193987,35509262.14517559
3135,297194052,6247579.433219905
3136,297194081,2097438.23984152
3137,297194168,2238003774.5953436
3138,297194170,18465301.06074805
3139,297194222,76245002.8561062
3140,297194363,12414171.571964197
3141,297194416,457551224.1191484
3142,297194568,511075700.3890404
3143,297194606,425117.46141784254
3144,297194666,299153628.96655047
3145,297194717,1344656018.7510283
3146,297194886,4833819097.740109
3147,297194914,1052788.8717806193
3148,297194919,820433159.1623148
3149,297194938,1719499921.7897186
3150,297194964,2294173937.241097
3151,297195013,9910135.946422882
3152,297195032,11335105.322295923
3153,297195090,58453985.20106145
3154,297195253,988736952.0552636
3155,297195264,1377007.210824134
3156,297195289,59670077.06019104
3157,297195432,7474800.231902374
3158,297195467,1161213.2987143467
3159,297195547,113508639.17126758
3160,297195633,33907493698.91885
3161,297195742,431742712.2563661
3162,297195899,1449634216.8263268
3163,297195931,3569082.7512477487
3164,297195990,64090517.54559715
3165,297196034,1976178.4908168893
3166,297196065,172555163.27422428
3167,297196095,460425804.23123646
3168,297196098,7036281.465677186
3169,297196106,6940815.842673018
3170,297196200,1241469247.6530344
3171,297196286,358266854.85971093
3172,297196396,2557047116.507029
3173,297196414,774009.0279271591
3174,297196505,1956736832.0243833
3175,297196546,1690676.3224913327
3176,297196590,630118642.3386847
3177,297196604,2261965846.3239775
3178,297196694,184521.60950562576
3179,297196729,188595.80238218282
3180,297196802,965515.9576009151
3181,297196927,254120697.72115645
3182,297197074,3413731.7194807054
3183,297197150,784241.8532471692
3184,297197226,8147380.991747607
3185,297197262,480733.6594698807
3186,297197290,402837186.71997815
3187,297197408,374322461.960611
3188,297197415,1937703342.454739
3189,297197422,286287816.57231015
3190,297197464,10874191814.837019
3191,297197492,141614572.85403502
3192,297197532,10089924.482017225
3193,297197547,3034144.579633369
3194,297197625,560315785.9141247
3195,297197689,224518516.3749009
3196,297197808,10257168.277010798
3197,297197884,2329265581.6938453
3198,297197891,901127289.0666075
3199,297197962,2438988.4201373244
3200,297197966,1489114035.439646
3201,297198128,34824000.56373169
3202,297198138,1707581408.8193915
3203,297198294,372194.2820983082
3204,297198361,11562147.13310067
3205,297198380,18661411.69601081
3206,297198396,65463479.39188832
3207,297198447,1797506.780594542
3208,297198498,1089474032.2644212
3209,297198628,297993807.473352
3210,297198636,3239018.7359744515
3211,297198747,26847574.66745084
3212,297198786,1036492.0714458986
3213,297198854,261816684.26477832
3214,297198894,32531801.7951637
3215,297198924,2928802.974645395
3216,297198942,1908997.9021888715
3217,297198972,167121805.49026316
3218,297199002,592716957.0507699
3219,297199033,111067189.97485639
3220,297199047,46453246.05484804
3221,297199084,1446964.7690504163
3222,297199148,3392989230.3628945
3223,297199560,155355167.71469375
3224,297199611,38643291.028942324
3225,297199663,64762.972923187335
3226,297199700,180753908.2668755
3227,297199750,35099749.54236558
3228,297199769,550466275.0313154
3229,297199841,848572.2925704201
3230,297199908,59913.72310935884
3231,297199997,369000104.0157809
3232,297200073,6434536148.125177
3233,297200192,5543382.196614546
3234,297200221,4437715.955821825
3235,297200326,27253436.668143485
3236,297200573,567981.9242413329
3237,297200600,151202559.25964653
3238,297200656,991812.6559821679
3239,297200687,48998644.89603826
3240,297200706,2311085.260040493
3241,297200730,112323026.69728138
3242,297200813,270373880.3312439
3243,297200851,50543280.95859503
3244,297200898,105374358.85448265
3245,297200912,1920676.0043285175
3246,297200938,335315.8303660599
3247,297200961,89996214.78892814
3248,297200983,24327583.250341814
3249,297200998,58933533.966601975
3250,297201071,160361.23872223703
3251,297201073,1153176579.4787667
3252,297201077,128400.19817598278
3253,297201104,139600024.81963322
3254,297201149,97892186.97603345
3255,297201170,119858569.36495113
3256,297201216,6100976.944476246
3257,297201389,837488152.179613
3258,297201422,503125.2189148474
3259,297201434,893842.219426937
3260,297201492,386291938.7868921
3261,297201602,415400777.16207147
3262,297201827,79323253.68068759
3263,297201909,500007451.0446622
3264,297201979,1991510399.948529
3265,297202079,445446030.90433526
3266,297202105,20639527.09937148
3267,297202213,2297426502.522688
3268,297202259,2509562847.3104935
3269,297202297,265116397.11943507
3270,297202362,1132843182.2172751
3271,297202397,7790081.94803403
3272,297202548,13102560258.89214
3273,297202651,41095591.87361275
3274,297202688,270313452.5036357
3275,297202756,186920500.26851606
3276,297202850,1709706.125202079
3277,297202939,179997.07676390102
3278,297202947,5792805.271376007
3279,297202966,13036589.447254525
3280,297203117,43716909.25897338
3281,297203128,40307906.47149793
3282,297203185,290276924.61402035
3283,297203295,906078158.3843844
3284,297203417,1058446645.1445469
3285,297203603,73669479.4632119
3286,297203671,247601280.63463783
3287,297203883,6252783.338294754
3288,297204052,622075247.5047783
3289,297204115,2573599.3513642154
3290,297204524,63911603.0501449
3291,297204619,741805305.7704743
3292,297204777,565115425.4511355
3293,297204778,813648.9614985012
3294,297204809,3740164.8910183087
3295,297204865,78024497.23101534
3296,297204896,1514303606.0374596
3297,297204907,21194467.827170316
3298,297204978,1383387.9451460599
3299,297205095,369318626.54106444
3300,297205098,2382451.0815440877
3301,297205173,125354926.86114635
3302,297205221,7567754.500217689
3303,297205599,491845.646124521
3304,297205602,149089797.57344735
3305,297205624,1332801048.9563696
3306,297205683,126932891.25630292
3307,297205741,9784972.435097545
3308,297205770,3937782.777187214
3309,297205821,16718852.906550398
3310,297205883,4945455262.381664
3311,297205953,781544400.5299639
3312,297205960,349902813.81784034
3313,297206078,22036901.717719458
3314,297206080,598853343.2965305
3315,297206223,476710578.11580753
3316,297206336,890318.7024125509
3317,297206364,4694483.543453364
3318,297206496,695925046.5183029
3319,297206515,928504985.4037516
3320,297206624,264232.7785361212
3321,297206677,201809361.26313132
3322,297206693,299893.4898224239
3323,297206802,330005.2634244896
3324,297206895,328954206.2028251
3325,297206957,14456401.469214328
3326,297206959,9370720.1621556
3327,297207016,2058493.2470662561
3328,297207058,1172684535.8406348
3329,297207389,9281522.679600842
3330,297207541,4012332.4361050306
3331,297207902,6296362.605751471
3332,297207986,333095.2028590369
3333,297208308,613843.5974862837
3334,297208401,2401653.3358761165
3335,297208434,1163373.3943418982
3336,297208490,869738329.6004647
3337,297208520,69337552.9019585
3338,297208656,151588.6809010021
3339,297208777,1538637677.2518873
3340,297208854,3283013.687295606
3341,297208860,6269694.417129851
3342,297209055,898978535.2251198
3343,297209058,5026440891.983075
3344,297209187,970737849.5848529
3345,297209266,404148203.2786795
3346,297209287,556772.2213680919
3347,297209361,297737430.9224221
3348,297209407,719856035.1455504
3349,297209512,1788507374.9441376
3350,297209674,1203169599.812346
3351,297209689,7848518.182407998
3352,297209861,694380595.1919247
3353,297209957,324985.93231199065
3354,297210217,20354972.04794629
3355,297210468,17514135.041848
3356,297210492,7711840.967573339
3357,297210572,3796019.160111917
3358,297210603,43874169.48976327
3359,297210671,1207510.229107023
3360,297210724,357461375.8230392
3361,297210788,3158706.6624142835
3362,297210895,72101022.11214636
3363,297210926,1617640.4365018369
3364,297211027,9630357.262922639
3365,297211098,355276113.78779346
3366,297211123,255477357.32964584
3367,297211151,382947561.50048816
3368,297211196,60682.51823992882
3369,297211320,7508338.135965665
3370,297211414,585546192.8440114
3371,297211443,461881051.0396729
3372,297211627,64531638.55688909
3373,297211846,1747592.0315235078
3374,297211959,108698.88676443095
3375,297212149,20800861.114095945
3376,297212185,207990.4849831069
3377,297212487,5813438.49515438
3378,297212499,334321299.65043133
3379,297212741,6747269.029993427
3380,297212785,52395349.12384363
3381,297213027,138284722.90985796
3382,297213112,2823873.420011717
3383,297213389,3049270.8059084644
3384,297213454,223763841.3017333
3385,297213501,595384790.1626787
3386,297213512,2407643152.979345
3387,297213557,7517093.016001947
3388,297213568,545825310.3102607
3389,297213993,3429316.325553203
3390,297214217,311801.6187050706
3391,297214531,230540590.63324687
3392,297215030,7722973197.712385
3393,297215131,451325003.87336856
3394,297215154,1619756688.1587
3395,297215225,2156234540.356998
3396,297215287,154109342.3980992
3397,297215333,23792744.9563961
3398,297215344,10816784.390195584
3399,297215402,514455888.62433153
3400,297215418,6865967.690519582
3401,297215455,562127.1971056135
3402,297215542,1944876.6717152393
3403,297215723,3323903.8429861628
3404,297215876,348609641.2472059
3405,297215902,341377936.03094774
3406,297215995,1297147.1399349852
3407,297216215,277886862.7587228
3408,297217213,25355573.48307145
3409,297217464,788877064.5487616
3410,297217782,3475015.6683490397
3411,297218002,3267115.812559326
3412,297218133,3556430.5392339216
3413,297218370,472615.3535848906
3414,297218445,116112.69839404154
3415,297218754,4104751447.567144
3416,297218985,1910040.6542603564
3417,297219202,981772258.3994668
3418,297219582,1494580321.603657
3419,297219666,316461022.5940633
3420,297219768,2412727591.397056
3421,297219840,25345818.84511179
3422,297219853,835346992.8704548
3423,297219904,1501295.7000771947
3424,297219953,2155037.648366278
3425,297220042,373958030.3918427
3426,297220081,259498.59829995316
3427,297220162,4029025.550823427
3428,297220207,385011.15219804685
3429,297220247,13060046.537357593
3430,297220253,83028792.43978077
3431,297220256,2948617.6121993456
3432,297220339,49633862.59329814
3433,297220393,1016785.203611819
3434,297220821,1834366604.7016754
3435,297220836,674096.3040971631
3436,297221075,773909.6779661089
3437,297221120,9770018.448510928
3438,297221404,2308976515.7366896
3439,297221503,896578761.1602156
3440,297221599,1770829061.4568298
3441,297221701,1075111.5026043148
3442,297221746,5481831.166380107
3443,297221827,3071665.8924153093
3444,297221977,29366263.149750195
3445,297222020,2782379.0425092154
3446,297222492,657286.4595250548
3447,297222523,3335700.883257102
3448,297222825,1241285584.8636622
3449,297223254,123573131.7181565
3450,297223281,621609.7568448816
3451,297223713,1312053678.1989295
3452,297223770,556250026.50151
3453,297223830,769685280.6005003
3454,297223855,136972593.13315666
3455,297223874,549554626.5667752
3456,297223884,3244362387.4745274
3457,297223926,8233063.785228984
3458,297223992,512658.73418699007
3459,297224002,615401350.8808849
3460,297224008,2893633607.7152376
3461,297224040,1110500054.7222352
3462,297224453,21857180.368175227
3463,297224619,1441961099.7833035
3464,297224639,53329535.030300185
3465,297224641,340071201.8764377
3466,297224883,5905414485.594032
3467,297225038,339087037.79061127
3468,297225131,7597644.5079220515
3469,297225160,223141500.37937707
3470,297225624,4105165025.8793263
3471,297225844,7295371.887413174
3472,297225928,1237756903.0936089
3473,297226051,416030528.5155103
3474,297226085,468119023.83772105
3475,297226147,1697672722.0853364
3476,297226181,525692978.5605887
3477,297226211,9276572.84624265
3478,297226254,312763249.538355
3479,297226354,4210332.667310373
3480,297226366,26462483.3870738
3481,297226689,1230291.893600426
3482,297226790,298306.9740123869
3483,297226846,930517579.3422935
3484,297226918,981755645.8582544
3485,297227081,4020601.6145137204
3486,297227169,189795369.5770486
3487,297227227,1454769005.0602748
3488,297227360,1252364.9799872194
3489,297227382,112427696.8103419
3490,297227416,28346942.362499088
3491,297227445,671723563.0677372
3492,297227897,4282989.455388818
3493,297227994,5103566.157681708
3494,297228035,2952611955.4829493
3495,297228108,382024715.33674973
3496,297228251,23117054.705377493
3497,297228292,896895770.0841792
3498,297228403,5922202297.85645
3499,297228621,10884722.847411549
3500,297228803,5985681.275967664
3501,297228809,49982858872.63856
3502,297229036,584471.4285935217
3503,297229073,444376079.68173224
3504,297229084,3537026088.58645
3505,297229137,7308647.086767119
3506,297229212,30026702.65928121
3507,297229680,235889862.47548395
3508,297229797,1076803588.3019776
3509,297229882,417363108.03111196
3510,297229987,8601832.657222893
3511,297230042,11917055.433217762
3512,297230047,124853508.99853042
3513,297230049,50742580.01686896
3514,297230061,2451516.990535522
3515,297230081,1524712110.3806896
3516,297230140,248410617.33575565
3517,297230253,4267723.949598156
3518,297230267,499832639.0036742
3519,297230408,606426.8233639572
3520,297230581,2165706.8061430114
3521,297230707,10477001.493295321
3522,297230732,48981576.322600484
3523,297230756,199621653.55910787
3524,297230783,205622536.5839574
3525,297230896,526856950.56006163
3526,297230938,319217596.7268939
3527,297231047,22628250.254111428
3528,297231098,25792313.77064927
3529,297231169,536579589.8522836
3530,297231327,6374163.737153397
3531,297231351,6072758.411517187
3532,297231387,415708.02634451014
3533,297231480,6078571.027795042
3534,297231576,2629285.2813721113
3535,297231721,3649395.396107468
3536,297231727,12410860.023259845
3537,297231749,434623.8419849276
3538,297231778,67095164.38908665
3539,297231879,4030135.2241462776
3540,297232174,8510492.093863914
3541,297232737,295489099.5290468
3542,297232764,4304816.617337237
3543,297232807,12284366.529758604
3544,297232881,374781274.7640999
3545,297232997,576111727.5311497
3546,297233063,358974887.22701514
3547,297233118,660720.8642805704
3548,297233157,4298121.963081664
3549,297233344,13635202.429575088
3550,297233413,226966331.70902252
3551,297233517,542610.5742659807
3552,297233844,11473568.721389173
3553,297233973,3513387.305477537
3554,297234108,1510455.1170571067
3555,297234111,849559183.0343915
3556,297234200,286725741.2051114
3557,297234293,1308937642.7975159
3558,297234361,669655.0962408016
3559,297234407,745869358.1666219
3560,297234514,516540414.3084127
3561,297234530,1555544265.17599
3562,297234756,3508350071.044779
3563,297234929,35416418.59617616
3564,297235031,1560195490.4857724
3565,297235298,913025966.0354968
3566,297235388,1658290.2893751303
3567,297235521,3285238.6281948066
3568,297235566,584182.0734805397
3569,297235652,2447402.6613800284
3570,297235671,690069200.6145524
3571,297235724,990817.2195143576
3572,297235789,1069557651.6322744
3573,297235819,1026096.0046529234
3574,297235865,324755370.3070161
3575,297235927,862637960.8377414
3576,297236030,139471705.26891327
3577,297236097,2663219.6897298726
3578,297236134,1811619.8079622597
3579,297236229,1175819.1868735538
3580,297236275,1813427.629186097
3581,297236474,1862763.8313160061
3582,297236481,4544723.903541715
3583,297236521,1287106681.5848818
3584,297236528,217092160.45756415
3585,297236773,3561203.4077659794
3586,297236780,20767677.41223799
3587,297236803,2274921046.4366713
3588,297236806,129072849.86470802
3589,297236855,110248004.07623777
3590,297236861,4535514.269611176
3591,297237037,861332213.4179202
3592,297237063,26842174.031203367
3593,297237231,2081659358.7833636
3594,297237684,500880493.8233855
3595,297238015,416074200.6535288
3596,297238017,653112910.1500025
3597,297238563,613428.7388276464
3598,297238569,1263553.9230356808
3599,297238612,3457892.821692332
3600,297238672,8431156.33135182
3601,297239076,3383740.4263924714
3602,297239454,679647.489602746
3603,297239534,1118867.2539171812
3604,297239592,5105325.022356216
3605,297239634,308630444.10761625
3606,297239732,7514195.473234217
3607,297240156,507315309.7235148
3608,297240264,14051890.339030707
3609,297240540,2130483.3950922014
3610,297240668,41157715.74545625
3611,297240714,52221860.35063314
3612,297240999,1556333.3798910996
3613,297241252,493499506.7056284
3614,297241278,662463.9710395557
3615,297241326,476052.7933217031
3616,297241442,686478.5398307845
3617,297241471,137209398.7859022
3618,297242001,649260786.8963909
3619,297242010,198597581.06610283
3620,297242087,234557525.00587204
3621,297242192,431817.1677978564
3622,297242219,34158468.281717874
3623,297242332,658142206.1098237
3624,297242358,541908.4476222578
3625,297242390,631317420.0749686
3626,297242526,449225742.4937763
3627,297242617,1232659567.961739
3628,297242688,56846220.319998994
3629,297242890,152538224.5950108
3630,297243002,2927594674.6662602
3631,297243056,3656575.425347304
3632,297243091,125677.55231285599
3633,297243166,8425638.753668405
3634,297243340,465098916.13210857
3635,297243668,64716220.910791904
3636,297243825,114526874.31478083
3637,297243839,216716366.8259201
3638,297243952,53992221.32057135
3639,297244123,7384692043.378154
3640,297244373,1528006404.6707127
3641,297244749,273780779.9605029
3642,297244861,12951725.92516927
3643,297245110,482182143.098608
3644,297245308,4473620441.82252
3645,297245973,293404041.69686174
3646,297245998,145551713.16797814
3647,297246211,4753174.778071069
3648,297246342,2054757.4121525364
3649,297246353,215628231.14263183
3650,297246429,597375850.5760553
3651,297246554,55629536.65421744
3652,297246680,1181243180.312301
3653,297246697,34628802.65355891
3654,297246858,2057813742.2674625
3655,297247028,1765035.0050628323
3656,297247267,185468363.35177496
3657,297247487,99709067.65885538
3658,297247516,705268558.027107
3659,297247580,1997106887.599868
3660,297247634,2723616376.6053576
3661,297247865,1052252.8569607057
3662,297247880,380022.42378933006
3663,297248017,188254248.81327134
3664,297248098,10268061.965819607
3665,297248136,43360900.782458015
3666,297248250,247953886.0326205
3667,297248350,190575131.8736663
3668,297248432,576563152.551933
3669,297248799,1125728809.5608659
3670,297248928,275976409.9994726
3671,297248957,174672.8865630159
3672,297248996,22808327.95901914
3673,297249062,384253030.1185735
3674,297249168,980549985.9528965
3675,297249627,22161926.8262669
3676,297249757,335216539.30469644
3677,297249814,6678136.126621733
3678,297249985,33827663.28603232
3679,297250353,169842.9231051809
3680,297250742,2049789.3368347317
3681,297250822,4864877.693793014
3682,297251135,641084471.01985
3683,297251465,229980267.1354659
3684,297251716,9337078.094018599
3685,297251924,24847234.14909286
3686,297252116,146445709.94764978
3687,297252379,136916629.88913688
3688,297252390,598256699.3987713
3689,297252453,2950192.032127064
3690,297252483,38488.92333654831
3691,297252623,5993408942.15173
3692,297252650,961333879.9314055
3693,297252713,1016853.5102907139
3694,297252967,3520798973.3205395
3695,297253181,1969130219.4528098
3696,297253244,727738841.2160785
3697,297253306,1490534682.1358519
3698,297253318,2914156.6387412497
3699,297253418,1140370856.695573
3700,297253459,1852088.6632072215
3701,297253676,2265190.3447272936
3702,297253795,576684146.0997719
3703,297253960,21659114.190802835
3704,297254014,520182664.9701133
3705,297254307,26717510.20093338
3706,297254361,12143991710.85019
3707,297254624,5605450.496629249
3708,297254766,343696.45753096754
3709,297254833,23839064.98349097
3710,297255094,8743556.12939764
3711,297255096,469234688.11022985
3712,297255540,6359388.229193628
3713,297255610,4359065.383207323
3714,297255716,511294805.55687666
3715,297255801,262988069.65247834
3716,297255901,26949865.891045168
3717,297256069,4809348.327540209
3718,297256186,2045808.26238691
3719,297256364,381448050.62092364
3720,297256438,349351788.9643567
3721,297256504,4496694.181561487
3722,297256533,4385978.882492514
3723,297256578,22267750.437311593
3724,297256660,10768198.23110676
3725,297256723,4205907.887148104
3726,297256799,369894125.5358994
3727,297256873,1203626594.8996143
3728,297256975,290084.798955222
3729,297256983,747586.2003402491
3730,297256995,235654698.6163417
3731,297257196,3992016.5436709495
3732,297257203,6596679.033120945
3733,297257472,82503106.57945529
3734,297257530,1844094508.6596932
3735,297257569,294066043.21140057
3736,297258376,8838019.59786607
3737,297258586,2804098621.6567664
3738,297258660,8513569.309538718
3739,297258766,4765179.688048587
3740,297258898,12650536.898575122
3741,297258938,896485.045586866
3742,297258991,1059731744.6270058
3743,297258994,64024521.70913038
3744,297259400,411556395.43786716
3745,297259438,2227133202.328218
3746,297259528,200012567.67073792
3747,297260280,16145830.57607504
3748,297260823,100178374.63508427
3749,297261131,31211306.585506625
3750,297261148,7673366.776692122
3751,297261284,13904499025.78395
3752,297261301,1187159168.0644035
3753,297261424,2089708.0925538298
3754,297261519,651627.69740493
3755,297261612,186642992.4197599
3756,297261719,711248711.7985322
3757,297261848,534197302.1287801
3758,297261902,209290502.06656477
3759,297261932,284764338.0169591
3760,297261953,12374648.07353988
3761,297261992,17261270.70967139
3762,297262154,2571425.970774207
3763,297262185,7923264.719549948
3764,297262227,19247741.92877222
3765,297262398,5402981621.35512
3766,297262588,5869967477.905231
3767,297262721,176943615.976591
3768,297262845,192583489.90576515
3769,297262854,2631052.3306779843
3770,297263317,2384247109.9516377
3771,297263392,2748277446.305889
3772,297263449,4882577752.643468
3773,297263645,11013269.34094672
3774,297263810,35377381.909576304
3775,297263885,159762649.00326896
3776,297264101,468875219.49454755
3777,297264107,450638661.99618214
3778,297264342,1019239942.1085666
3779,297264595,121795246.6996535
3780,297264628,54385001.44820164
3781,297264949,27302988.322411165
3782,297266128,614785204.4452467
3783,297266250,1208013.724765967
3784,297266420,112466768.2210157
3785,297266511,2069624.5168621992
3786,297266617,16194459.620279431
3787,297267094,79034954.46223882
3788,297267214,24075910.519195743
3789,297267231,45923296.090266444
3790,297267267,6648850270.031051
3791,297267562,593872589.4766178
3792,297267732,604109703.6857259
3793,297267834,1381810832.0410426
3794,297267978,796742288.8006183
3795,297268815,122541527.99966042
3796,297268872,1481439.7662476155
3797,297268926,3151927.5292387432
3798,297268949,56234171.733291306
3799,297269046,10624341.839355774
3800,297269272,4573807839.783616
3801,297269462,56005634.95828427
3802,297269685,2304056808.220051
3803,297269716,1263369433.9913955
3804,297270046,214451930.03300127
3805,297270051,413899508.59177697
3806,297270252,1972431379.0733006
3807,297270421,4903564.014509629
3808,297270431,66787522.439471796
3809,297270519,1429800.2026927841
3810,297270714,3339262.954374137
3811,297270958,124415442.15129508
3812,297270959,11292672089.019062
3813,297271266,140905040.76902378
3814,297271313,4952206.004571056
3815,297271535,305267.691318408
3816,297271565,316235722.5664203
3817,297271576,2042203.6964336573
3818,297271645,26080875.71010214
3819,297271766,214979693.51817456
